submission_id,age,answer,response_option,category,itemName,comments,correct_response,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,responseTime,settingName,trialNr,trial_type
4872,23,"there are similar jobs open, such as electrical engineer, car mechanic or electrician jobs.",,,jobCenter-engineer,NA,teacher,Graduated High-school,206213,1673805999298,1673805793085,female,English,51134,jobCenter,5,filler
4854,40,No but there is a dryer in the basement that they could use,dryer,competitor,towel-clothes,NA,main,Graduated High-school,181798,1673789180110,1673788998312,female,English,26127,towel,1,main
4854,40,I have ice cream or chocolate,"ice cream, chocolate",sameCategory,candy-dessert,NA,main,Graduated High-school,181798,1673789180110,1673788998312,female,English,15219,candy,2,main
4854,40,sculpture,,,art-drawing,NA,sculpture,Graduated High-school,181798,1673789180110,1673788998312,female,English,16068,art,3,filler
4854,40,I do - I have camping cookware and pans that I can lend you,"camping cookware, pans",sameCategory,pot-jam,NA,main,Graduated High-school,181798,1673789180110,1673788998312,female,English,25060,pot,4,main
4854,40,not a box but I can give you something to take leftovers in,other,other,box-bbq,NA,main,Graduated High-school,181798,1673789180110,1673788998312,female,English,77943,box,5,main
4871,26,classic,,,music-softrock,NA,classic,Higher degree,171956,1673805990559,1673805818603,female,English,8833,music,1,filler
4871,26,"No, but I have agave sugar",syrup,competitor,sugar-baking,NA,main,Higher degree,171956,1673805990559,1673805818603,female,English,26020,sugar,2,main
4871,26,No but I have other things that might be helpful,other,other,postit-reading,NA,main,Higher degree,171956,1673805990559,1673805818603,female,English,35581,postit,3,main
4871,26,No but do you want to use this to-go mug?,mug,competitor,bottle-water,NA,main,Higher degree,171956,1673805990559,1673805818603,female,English,22550,bottle,4,main
4871,26,I'll give you a cake container,cake container,sameCategory,box-bbq,NA,main,Higher degree,171956,1673805990559,1673805818603,female,English,53180,box,5,main
4939,44,"Sorry, no, but I do have a hair dryer that you could use instead.",hairdryer,competitor,towel-hair,NA,main,Higher degree,278840,1674411904404,1674411625564,female,English,62533,towel,1,main
4939,44,"Yeah, there's some candy and chocolate in the kitchen - give them that!",chocolate,mostSimilar,candy-halloween,NA,main,Higher degree,278840,1674411904404,1674411625564,female,English,63164,candy,2,main
4939,44,I've got some leggings and pyjamas - would either of those be ok?,"leggings, pyjamas",sameCategory,sweatpants-sleepover,NA,main,Higher degree,278840,1674411904404,1674411625564,female,English,42122,sweatpants,3,main
4939,44,classic,,,music-hardrock,NA,classic,Higher degree,278840,1674411904404,1674411625564,female,English,13075,music,4,filler
4939,44,Hi..I've got a ladder if that's any good? Or a stool?,"ladder, stool",sameCategory,chair-repair,NA,main,Higher degree,278840,1674411904404,1674411625564,female,English,46273,chair,5,main
4855,23,"Nothing I can move easily, no. Sorry!",other,other,chair-party,NA,main,Graduated College,198657,1673789204474,1673789005817,female,English,49906,chair,1,main
4855,23,motorcycle,,,carRental-moving,NA,motorcycle,Graduated College,198657,1673789204474,1673789005817,female,English,14691,carRental,2,filler
4855,23,No sorry. I have a to-go mug if that helps at all?,mug,competitor,bottle-water,NA,main,Graduated College,198657,1673789204474,1673789005817,female,English,33849,bottle,3,main
4855,23,"Yeah, we have chocolate and ice cream!","ice cream, chocolate",sameCategory,candy-dessert,NA,main,Graduated College,198657,1673789204474,1673789005817,female,English,29118,candy,4,main
4855,23,I can offer you some leggings?,leggings,mostSimilar,sweatpants-spill,NA,main,Graduated College,198657,1673789204474,1673789005817,female,English,17240,sweatpants,5,main
4856,48,motorcycle,,,carRental-fun,I was a bit unsure what sort of dryer was implied.  I guessed a tumble dryer.,motorcycle,Higher degree,384774,1673789208790,1673788824016,female,English,24326,carRental,1,filler
4856,48,"No, but You could make a sunshade from the bike cover or set up the tent?","bike cover, tent",other,umbrella-summer,I was a bit unsure what sort of dryer was implied.  I guessed a tumble dryer.,main,Higher degree,384774,1673789208790,1673788824016,female,English,69616,umbrella,2,main
4856,48,"No, but I've got a sleeping bag, if that helps?",sleeping bag,competitor,blanket-sleepover,I was a bit unsure what sort of dryer was implied.  I guessed a tumble dryer.,main,Higher degree,384774,1673789208790,1673788824016,female,English,57658,blanket,3,main
4856,48,"No, but I've got a notebook and some sticky bookmarks you can have?","bookmarks, notebook",sameCategory,postit-board,I was a bit unsure what sort of dryer was implied.  I guessed a tumble dryer.,main,Higher degree,384774,1673789208790,1673788824016,female,English,68445,postit,4,main
4856,48,"No, but I've got some paper towels?",paper towels,mostSimilar,towel-hair,I was a bit unsure what sort of dryer was implied.  I guessed a tumble dryer.,main,Higher degree,384774,1673789208790,1673788824016,female,English,74000,towel,5,main
4859,30,"No, but I do have a sleeping bag.",sleeping bag,competitor,blanket-sleepover,It was fun to complete.,main,Graduated College,317023,1673789252441,1673788935418,female,English,59769,blanket,1,main
4859,30,"No, but I dohave a hair dryer if you want to use that.",hairdryer,competitor,towel-hair,It was fun to complete.,main,Graduated College,317023,1673789252441,1673788935418,female,English,60041,towel,2,main
4859,30,"No, but I have pyjamas or shorts if you'd like any of those.","pyjamas, shorts",sameCategory,sweatpants-sleepover,It was fun to complete.,main,Graduated College,317023,1673789252441,1673788935418,female,English,52622,sweatpants,3,main
4859,30,Classic,,,music-hardrock,It was fun to complete.,classic,Graduated College,317023,1673789252441,1673788935418,female,English,28203,music,4,filler
4859,30,"No, but I have a hand brush and a shovel, or a vacuum cleaner if you could use those.","shovel, hand brush, vacuum",sameCategory,broom-renovation,It was fun to complete.,main,Graduated College,317023,1673789252441,1673788935418,female,English,56755,broom,5,main
4864,32,"No, but I have a hair dryer, if that helps.",hairdryer,competitor,towel-hair,NA,main,Graduated College,361128,1673789335035,1673788973907,male,English,82024,towel,1,main
4864,32,No. I have some ziplock bags though.,ziplock,sameCategory,box-muffins,NA,main,Graduated College,361128,1673789335035,1673788973907,male,English,59620,box,2,main
4864,32,sculpture,,,art-painting,NA,sculpture,Graduated College,361128,1673789335035,1673788973907,male,English,28369,art,3,filler
4864,32,No. I have some sunscreen if you're interested.,sunscreen,competitor,umbrella-summer,NA,main,Graduated College,361128,1673789335035,1673788973907,male,English,82975,umbrella,4,main
4864,32,"No, sorry.",no,taciturn,broom-renovation,NA,main,Graduated College,361128,1673789335035,1673788973907,male,English,49631,broom,5,main
4869,29,"No I have le

",no,taciturn,sweatpants-spill,NA,main,Higher degree,98917,1673805915135,1673805816218,female,English,38068,sweatpants,1,main
4869,29,Sculpture,,,art-drawing,NA,sculpture,Higher degree,98917,1673805915135,1673805816218,female,English,9322,art,2,filler
4869,29,No I have a container,other,other,box-bbq,NA,main,Higher degree,98917,1673805915135,1673805816218,female,English,18007,box,3,main
4869,29,No I dont,no,taciturn,postit-reading,NA,main,Higher degree,98917,1673805915135,1673805816218,female,English,10603,postit,4,main
4869,29,I have chocolate,chocolate,mostSimilar,candy-dessert,NA,main,Higher degree,98917,1673805915135,1673805816218,female,English,10799,candy,5,main
4940,34,"No, but I have a stool or a ladder?","ladder, stool",sameCategory,chair-repair,NA,main,Graduated College,343566,1674411961033,1674411617467,female,English,62298,chair,1,main
4940,34,London,,,airport-usa,NA,London,Graduated College,343566,1674411961033,1674411617467,female,English,21832,airport,2,filler
4940,34,"No, but you can use my hairdryer?",hairdryer,competitor,towel-hair,NA,main,Graduated College,343566,1674411961033,1674411617467,female,English,43006,towel,3,main
4940,34,I don’t. I have a marker for the whiteboard we could use?,marker,competitor,postit-board,NA,main,Graduated College,343566,1674411961033,1674411617467,female,English,82228,postit,4,main
4940,34,I don’t but you are welcome to borrow something else.,other,other,sweatpants-sleepover,NA,main,Graduated College,343566,1674411961033,1674411617467,female,English,59284,sweatpants,5,main
4875,37,I have paper towels in the basement,paper towels,mostSimilar,towel-clothes,NA,main,Higher degree,245765,1673806041108,1673805795343,female,English,44624,towel,1,main
4875,37,London,,,airport-europe-UPDATED,NA,London,Higher degree,245765,1673806041108,1673805795343,female,English,24206,airport,2,filler
4875,37,no sorry but I have a shovel,shovel,competitor,broom-snow,NA,main,Higher degree,245765,1673806041108,1673805795343,female,English,48747,broom,3,main
4875,37,No sorry but I have some cans and pans,"cans, pans",sameCategory,pot-jam,NA,main,Higher degree,245765,1673806041108,1673805795343,female,English,45498,pot,4,main
4875,37,I have sticky bookmarks if that helps,bookmarks,competitor,postit-reading,NA,main,Higher degree,245765,1673806041108,1673805795343,female,English,48289,postit,5,main
4878,36,"No, sorry. I don't have a broom but I do have a shovel or a hand brush. Could they help you at all?","shovel, hand brush",sameCategory,broom-snow,NA,main,Graduated High-school,282258,1673806388940,1673806106682,female,English,73149,broom,1,main
4878,36,sculpture,,,art-drawing,NA,sculpture,Graduated High-school,282258,1673806388940,1673806106682,female,English,26797,art,2,filler
4878,36,"No, sorry - I have used all mine in my baking. What are yo making? Will honey or agave syrup do?","syrup, honey",sameCategory,sugar-baking,NA,main,Graduated High-school,282258,1673806388940,1673806106682,female,English,62709,sugar,3,main
4878,36,"No, but a wet wipe might clear that up better - I have some of those of you like?",wet wipes,competitor,handkerchief-sauce,NA,main,Graduated High-school,282258,1673806388940,1673806106682,female,English,48393,handkerchief,4,main
4878,36,"I have a blanket to warm you up and I can put your clothes in the drier if you like? 
","blanket, dryer",other,towel-clothes,NA,main,Graduated High-school,282258,1673806388940,1673806106682,female,English,42761,towel,5,main
4941,38,Teacher,,,jobCenter-engineer,None,teacher,Higher degree,349682,1674411965450,1674411615768,female,English,25698,jobCenter,1,filler
4941,38,"No I don’t have a box but I have a carton, a tote bag, a cake container and a zip lock bag if you’d like any of those instead?","carton, cake container, ziplock, tote",fullList,box-bbq,None,main,Higher degree,349682,1674411965450,1674411615768,female,English,83021,box,2,main
4941,38,No I haven’t got a broom but I do have a hand brush if that would be any help?,hand brush,mostSimilar,broom-snow,None,main,Higher degree,349682,1674411965450,1674411615768,female,English,53619,broom,3,main
4941,38,"No I don’t have a towel but you could try using my blanket, if you wanted?",blanket,otherCategory,towel-clothes,None,main,Higher degree,349682,1674411965450,1674411615768,female,English,45820,towel,4,main
4941,38,No I don’t have a blanket but I do have other stuff that may help you transport the mirror.,other,other,blanket-transportation,None,main,Higher degree,349682,1674411965450,1674411615768,female,English,61303,blanket,5,main
4876,40,classic,,,music-hardrock,NA,classic,Higher degree,258739,1673806068311,1673805809572,female,English,25023,music,1,filler
4876,40,I don’t have a blanket but I do have a sleeping bag if that would be helpful?,sleeping bag,competitor,blanket-sleepover,NA,main,Higher degree,258739,1673806068311,1673805809572,female,English,43647,blanket,2,main
4876,40,"No, I don’t have a bottle, do you want the watering can?",watering can,competitor,bottle-plants,NA,main,Higher degree,258739,1673806068311,1673805809572,female,English,52165,bottle,3,main
4876,40,"Sorry I don’t, I have lots of other bits but nothing like a plant pot.",other,other,pot-garden,NA,main,Higher degree,258739,1673806068311,1673805809572,female,English,50001,pot,4,main
4876,40,"I have a hair dryer you can use, it will be better than a towel.",hairdryer,competitor,towel-hair,NA,main,Higher degree,258739,1673806068311,1673805809572,female,English,39000,towel,5,main
4942,38,"No sorry, I have a hand brush but I don't have a broom I'm afraid.",hand brush,mostSimilar,broom-renovation,NA,main,Graduated College,345037,1674411975429,1674411630392,male,English,59859,broom,1,main
4942,38,No sorry I don't have any pots but I have some old cans and ceramic plates that you could maybe use instead of a pot if you would like to try them?,"cans, ceramic plates",other,pot-garden,NA,main,Graduated College,345037,1674411975429,1674411630392,male,English,71020,pot,2,main
4942,38,No sorry but you can borrow my sleeping bag which could be used instead of a blanket.,sleeping bag,competitor,blanket-sleepover,NA,main,Graduated College,345037,1674411975429,1674411630392,male,English,47924,blanket,3,main
4942,38,teacher,,,jobCenter-office,NA,teacher,Graduated College,345037,1674411975429,1674411630392,male,English,25229,jobCenter,4,filler
4942,38,No sorry I don't have a bottle but you can use my watering can or my glass to water the plants if you like?,"watering can, glass",sameCategory,bottle-plants,NA,main,Graduated College,345037,1674411975429,1674411630392,male,English,67055,bottle,5,main
4943,65,"I have a vacuum cleaner if that helps, you are welcome to borrow it",vacuum,competitor,broom-renovation,NA,main,Graduated High-school,375824,1674411981515,1674411605691,female,English,92626,broom,1,main
4943,65,motorcycle,,,carRental-fun,NA,motorcycle,Graduated High-school,375824,1674411981515,1674411605691,female,English,84029,carRental,2,filler
4943,65,I have some chocolate,chocolate,mostSimilar,candy-halloween,NA,main,Graduated High-school,375824,1674411981515,1674411605691,female,English,54510,candy,3,main
4943,65,I have some old cans,cans,competitor,pot-garden,NA,main,Graduated High-school,375824,1674411981515,1674411605691,female,English,49659,pot,4,main
4943,65,No but I have a watering can,watering can,competitor,bottle-plants,NA,main,Graduated High-school,375824,1674411981515,1674411605691,female,English,35888,bottle,5,main
4944,52,"I sure do, would you like some?",other,other,candy-dessert,NA,main,Graduated High-school,426411,1674412026998,1674411600587,female,English,50856,candy,1,main
4944,52,"Sure we can share, no problem",other,other,bottle-water,NA,main,Graduated High-school,426411,1674412026998,1674411600587,female,English,204457,bottle,2,main
4944,52,classic,,,music-softrock,NA,classic,Graduated High-school,426411,1674412026998,1674411600587,female,English,43336,music,3,filler
4944,52,"Yes I do, help yourself",yes,yes,postit-reading,NA,main,Graduated High-school,426411,1674412026998,1674411600587,female,English,37488,postit,4,main
4944,52,Yes you're welcome to borrow it,yes,yes,blanket-transportation,NA,main,Graduated High-school,426411,1674412026998,1674411600587,female,English,40655,blanket,5,main
4934,20,"Yes, u have several things you could use",yes,yes,chair-repair,NA,main,Graduated College,190076,1674411814275,1674411624199,female,English,38576,chair,1,main
4934,20,Sculpture,,,art-painting,NA,sculpture,Graduated College,190076,1674411814275,1674411624199,female,English,22789,art,2,filler
4934,20,I have a watering can you can use,watering can,competitor,bottle-plants,NA,main,Graduated College,190076,1674411814275,1674411624199,female,English,23942,bottle,3,main
4934,20,I have some pyjamas you could wear,pyjamas,competitor,sweatpants-sleepover,NA,main,Graduated College,190076,1674411814275,1674411624199,female,English,30304,sweatpants,4,main
4934,20,I have a vacuum,vacuum,competitor,broom-renovation,NA,main,Graduated College,190076,1674411814275,1674411624199,female,English,31976,broom,5,main
4930,52,"Yes I have several, come and see which one you would like!",other,other,pot-garden,NA,main,Graduated College,154234,1674411768966,1674411614732,female,English,21352,pot,1,main
4930,52,"Not exactly, would you like to borrow a hairdryer?",hairdryer,competitor,towel-hair,NA,main,Graduated College,154234,1674411768966,1674411614732,female,English,27728,towel,2,main
4930,52,teacher,,,jobCenter-office,NA,teacher,Graduated College,154234,1674411768966,1674411614732,female,English,10416,jobCenter,3,filler
4930,52,"No, but I have sunscreen.",sunscreen,competitor,umbrella-summer,NA,main,Graduated College,154234,1674411768966,1674411614732,female,English,22480,umbrella,4,main
4930,52,"I've got sticky bookmarks, will that do?",bookmarks,sameCategory,postit-board,NA,main,Graduated College,154234,1674411768966,1674411614732,female,English,36040,postit,5,main
4931,32,sorry i do not have a broom. I do have a hand brush though.,hand brush,mostSimilar,broom-snow,NA,main,Higher degree,190454,1674411788992,1674411598538,male,english,47456,broom,1,main
4931,32,I only have a stool.,stool,competitor,chair-party,NA,main,Higher degree,190454,1674411788992,1674411598538,male,english,29752,chair,2,main
4931,32,teacher,,,jobCenter-engineer,NA,teacher,Higher degree,190454,1674411788992,1674411598538,male,english,17671,jobCenter,3,filler
4931,32,I have a sleeping bag and a pillow if that helps?,"sleeping bag, pillow",sameCategory,blanket-transportation,NA,main,Higher degree,190454,1674411788992,1674411598538,male,english,30344,blanket,4,main
4931,32,I have some pans.,pans,competitor,pot-jam,NA,main,Higher degree,190454,1674411788992,1674411598538,male,english,24104,pot,5,main
4932,24,London,,,airport-usa,NA,London,Higher degree,185719,1674411788606,1674411602887,male,English,14966,airport,1,filler
4932,24,I don't have a pot sorry but I have a few things that may be suitable such as old cans,cans,competitor,pot-garden,NA,main,Higher degree,185719,1674411788606,1674411602887,male,English,39469,pot,2,main
4932,24,No I don't but I have sweetener tablets,sweetener,competitor,sugar-coffee,NA,main,Higher degree,185719,1674411788606,1674411602887,male,English,25045,sugar,3,main
4932,24,I have a stool you can use but I also have a ladder which would probably be easier,"ladder, stool",sameCategory,chair-repair,NA,main,Higher degree,185719,1674411788606,1674411602887,male,English,60194,chair,4,main
4932,24,No but i have a watering can you can use,watering can,competitor,bottle-plants,NA,main,Higher degree,185719,1674411788606,1674411602887,male,English,22211,bottle,5,main
4933,28,"""I don't have any sweatpants I'm afraid, but I do have a pair of leggings or some pyjama bottoms you could borrow.""","leggings, pyjamas",sameCategory,sweatpants-spill,NA,main,Graduated College,178024,1674411793464,1674411615440,female,English,43171,sweatpants,1,main
4933,28,Teacher,,,jobCenter-engineer,NA,teacher,Graduated College,178024,1674411793464,1674411615440,female,English,14724,jobCenter,2,filler
4933,28,"""I've got a big chocolate bar. Otherwise it's ice cream.""","chocolate, ice cream",sameCategory,candy-dessert,NA,main,Graduated College,178024,1674411793464,1674411615440,female,English,31066,candy,3,main
4933,28,"""I don't have an umbrella but you could wear my rain jacket.""",rain jacket,competitor,umbrella-rain,NA,main,Graduated College,178024,1674411793464,1674411615440,female,English,33829,umbrella,4,main
4933,28,"""I've got plenty of pans in the basement.""",pans,competitor,pot-jam,NA,main,Graduated College,178024,1674411793464,1674411615440,female,English,27382,pot,5,main
4935,32,classic,,,music-hardrock,NA,classic,Graduated College,236907,1674411833893,1674411596986,female,English,31894,music,1,filler
4935,32,"Yes we have chocolate , trail mix and soda","chocolate, trailmix, soda",other,candy-halloween,NA,main,Graduated College,236907,1674411833893,1674411596986,female,English,67501,candy,2,main
4935,32,I have everything but I don’t think I have pots,other,other,pot-garden,NA,main,Graduated College,236907,1674411833893,1674411596986,female,English,32722,pot,3,main
4935,32,No but I have a sleeping bag,sleeping bag,competitor,blanket-sleepover,NA,main,Graduated College,236907,1674411833893,1674411596986,female,English,24881,blanket,4,main
4935,32,I have a cake container or a zip lock bag?,"cake container, ziplock",sameCategory,box-muffins,NA,main,Graduated College,236907,1674411833893,1674411596986,female,English,38174,box,5,main
4936,39,I have a shovel which will be much more useful,shovel,competitor,broom-snow,NA,main,Graduated High-school,248648,1674411850674,1674411602026,female,English,48009,broom,1,main
4936,39,I have a to-go mug which you can use instead.,mug,competitor,bottle-water,NA,main,Graduated High-school,248648,1674411850674,1674411602026,female,English,41572,bottle,2,main
4936,39,I have some chocolate which you might enjoy,chocolate,mostSimilar,candy-dessert,NA,main,Graduated High-school,248648,1674411850674,1674411602026,female,English,22311,candy,3,main
4936,39,I have some wet wipes that you can use to clean your sweater.,wet wipes,competitor,handkerchief-sauce,NA,main,Graduated High-school,248648,1674411850674,1674411602026,female,English,26197,handkerchief,4,main
4936,39,motorcycle,,,carRental-moving,NA,motorcycle,Graduated High-school,248648,1674411850674,1674411602026,female,English,15389,carRental,5,filler
4946,27,"I don't, but you could borrow a cake container.",cake container,sameCategory,box-bbq,NA,main,Graduated College,917423,1674412536561,1674411619138,female,English,64122,box,1,main
4946,27,"Sorry, I don't",no,taciturn,towel-clothes,NA,main,Graduated College,917423,1674412536561,1674411619138,female,English,39115,towel,2,main
4946,27,"I don't, but would bubble wrap be helpful as I have that?",bubble wrap,competitor,blanket-transportation,NA,main,Graduated College,917423,1674412536561,1674411619138,female,English,177922,blanket,3,main
4946,27,"No, but we have chocolate or ice-cream.","chocolate, ice cream",sameCategory,candy-dessert,NA,main,Graduated College,917423,1674412536561,1674411619138,female,English,27921,candy,4,main
4946,27,classic,,,music-softrock,NA,classic,Graduated College,917423,1674412536561,1674411619138,female,English,6106,music,5,filler
4948,52,I would reply. Yes I have some paper napkins. You are more than welcome to have some.,napkins,mostSimilar,handkerchief-sauce,A good interesting study.,main,Graduated High-school,616466,1674414629746,1674414013280,female,NA,115309,handkerchief,1,main
4948,52,No unfortunately I do not one but I can lend you my use rain coat if that helps.,rain jacket,competitor,umbrella-rain,A good interesting study.,main,Graduated High-school,616466,1674414629746,1674414013280,female,NA,86207,umbrella,2,main
4948,52,I have got some camping cookware and several pans you can use if that is helpful to you.,"camping cookware, pans",sameCategory,pot-jam,A good interesting study.,main,Graduated High-school,616466,1674414629746,1674414013280,female,NA,94936,pot,3,main
4948,52,motorcycle,,,carRental-moving,A good interesting study.,motorcycle,Graduated High-school,616466,1674414629746,1674414013280,female,NA,39225,carRental,4,filler
4948,52,"I have no sugar , but I do have some honey, sweetener tablets and syrup if that helps.","sweetener, syrup, honey",sameCategory,sugar-baking,A good interesting study.,main,Graduated High-school,616466,1674414629746,1674414013280,female,NA,83610,sugar,5,main
4949,35,No sorry but I have some bubble wrap,bubble wrap,competitor,blanket-transportation,NA,main,Graduated High-school,150175,1674417612578,1674417462403,female,English,19304,blanket,1,main
4949,35,No but I have some sticky bookmarks,bookmarks,sameCategory,postit-reading,NA,main,Graduated High-school,150175,1674417612578,1674417462403,female,English,25015,postit,2,main
4949,35,What sort of pot? I have some pans,pans,competitor,pot-jam,NA,main,Graduated High-school,150175,1674417612578,1674417462403,female,English,26856,pot,3,main
4949,35,classic,,,music-softrock,NA,classic,Graduated High-school,150175,1674417612578,1674417462403,female,English,11232,music,4,filler
4949,35,No sorry but I have a shovel or hand brush you could use,"shovel, hand brush",sameCategory,broom-snow,NA,main,Graduated High-school,150175,1674417612578,1674417462403,female,English,36537,broom,5,main
4955,24,"No, I don't have a bottle, but I have a watering can.",watering can,competitor,bottle-plants,NA,main,Higher degree,299919,1674417771722,1674417471803,female,English,50422,bottle,1,main
4955,24,"No, I don't have any sugar, but I have sweetener if that helps.",sweetener,competitor,sugar-coffee,NA,main,Higher degree,299919,1674417771722,1674417471803,female,English,42336,sugar,2,main
4955,24,"Sorry, no, I do t have an umbrella, but I have sunscreen, and you could try to sit in the shade.",sunscreen,competitor,umbrella-summer,NA,main,Higher degree,299919,1674417771722,1674417471803,female,English,43557,umbrella,3,main
4955,24,"No, sorry, I do t have a pit. Bit I have some old cans and some plates and could make you a pot for your plants from rhat.","cans, ceramic plates",sameCategory,pot-garden,NA,main,Higher degree,299919,1674417771722,1674417471803,female,English,57084,pot,4,main
4955,24,Motorcycle.,,,carRental-fun,NA,motorcycle,Higher degree,299919,1674417771722,1674417471803,female,English,25372,carRental,5,filler
4957,29,sculpture,,,art-painting,No,sculpture,Higher degree,379267,1674417844738,1674417465471,male,"English, Urdu",28199,art,1,filler
4957,29,"I'm sorry, I don't have sugar, but I do have honey, sweetener tablets, salt, and agave syrup if those would work for your coffee.","sweetener, syrup, honey, salt",fullList,sugar-coffee,No,main,Higher degree,379267,1674417844738,1674417465471,male,"English, Urdu",138471,sugar,2,main
4957,29,"Yes, I have a towel for you to use. I also have a hair dryer, a dryer in the basement, a blanket, and paper towels if those would work for drying your hair.","paper towels, dryer, hairdryer, blanket",fullList,towel-hair,No,main,Higher degree,379267,1674417844738,1674417465471,male,"English, Urdu",67938,towel,3,main
4957,29,I don't have a blanket sorry however I have a sleeping bag that will do the job.,sleeping bag,competitor,blanket-sleepover,No,main,Higher degree,379267,1674417844738,1674417465471,male,"English, Urdu",67489,blanket,4,main
4957,29,I do have a chair however I also have a stool which will be a lot better for the job.,stool,sameCategory,chair-repair,No,main,Higher degree,379267,1674417844738,1674417465471,male,"English, Urdu",39578,chair,5,main
4950,35,Yes. I have some sticky bookmarks you can use as post-it notes.,bookmarks,sameCategory,postit-board,Interesting study. Thanks.,main,Higher degree,203078,1674417666867,1674417463789,male,English,42469,postit,1,main
4950,35,No. Sorry.,no,taciturn,bottle-plants,Interesting study. Thanks.,main,Higher degree,203078,1674417666867,1674417463789,male,English,28181,bottle,2,main
4950,35,teacher,,,jobCenter-office,Interesting study. Thanks.,teacher,Higher degree,203078,1674417666867,1674417463789,male,English,25503,jobCenter,3,filler
4950,35,No. Sorry.,no,taciturn,pot-garden,Interesting study. Thanks.,main,Higher degree,203078,1674417666867,1674417463789,male,English,24748,pot,4,main
4950,35,No. But I have trail mix bags we can use instead. Its healthier.,trailmix,competitor,candy-halloween,Interesting study. Thanks.,main,Higher degree,203078,1674417666867,1674417463789,male,English,38274,candy,5,main
4951,18,"Yeah, but i've only got honey or sweeteners, is that ok?",sweetener,competitor,sugar-coffee,NA,main,Graduated High-school,230521,1674417706058,1674417475537,female,English,61102,sugar,1,main
4951,18,I've got a cake container?,cake container,competitor,box-muffins,NA,main,Graduated High-school,230521,1674417706058,1674417475537,female,English,21243,box,2,main
4951,18,"Here, have some napkins. I might even have a band aid in here if you need some","napkins, band aids",sameCategory,handkerchief-injury,NA,main,Graduated High-school,230521,1674417706058,1674417475537,female,English,30154,handkerchief,3,main
4951,18,Have a sticky bookmark. It's practically the same thing,bookmarks,sameCategory,postit-board,NA,main,Graduated High-school,230521,1674417706058,1674417475537,female,English,22857,postit,4,main
4951,18,"Unfortunatly not, however we have a front desk, bookkeeper, carpenter and a manager's assistant job. are any of these of interest to you?",,,jobCenter-office,NA,teacher,Graduated High-school,230521,1674417706058,1674417475537,female,English,75588,jobCenter,5,filler
4953,NA,motorcycle,,,carRental-fun,NA,motorcycle,NA,158502,1674417762433,1674417603931,NA,NA,14546,carRental,1,filler
4953,NA,No I don't,no,taciturn,blanket-sleepover,NA,main,NA,158502,1674417762433,1674417603931,NA,NA,39340,blanket,2,main
4953,NA,Yes I do,yes,yes,sweatpants-sleepover,NA,main,NA,158502,1674417762433,1674417603931,NA,NA,17568,sweatpants,3,main
4953,NA,No but i have a hair dryer,hairdryer,competitor,towel-hair,NA,main,NA,158502,1674417762433,1674417603931,NA,NA,20080,towel,4,main
4953,NA,"We dont have candy, but we have other things",other,other,candy-halloween,NA,main,NA,158502,1674417762433,1674417603931,NA,NA,20617,candy,5,main
4958,49,"I'm sorry I don't have one - use this watering can. 
",watering can,competitor,bottle-plants,NA,main,Higher degree,476965,1674417960057,1674417483092,female,English,98458,bottle,1,main
4958,49,Use this hairdryer instead.,hairdryer,competitor,towel-hair,NA,main,Higher degree,476965,1674417960057,1674417483092,female,English,90358,towel,2,main
4958,49,"Sorry, but you can use this sleeping bag if you open it out.",sleeping bag,competitor,blanket-sleepover,NA,main,Higher degree,476965,1674417960057,1674417483092,female,English,70857,blanket,3,main
4958,49,Why don't you give people paper out of this notebook of mine and then use my whiteboard pen to collate ideas.,"notebook, marker",sameCategory,postit-board,NA,main,Higher degree,476965,1674417960057,1674417483092,female,English,124832,postit,4,main
4958,49,teacher,,,jobCenter-office,NA,teacher,Higher degree,476965,1674417960057,1674417483092,female,English,28829,jobCenter,5,filler
4952,33,I dont have a bottle but i have a glass or travel cup you could use?,"glass, mug",sameCategory,bottle-water,NA,main,Graduated College,241669,1674417716090,1674417474421,female,English,51811,bottle,1,main
4952,33,I have some small bookmark notes or you can use this notebook i've got if thats any help to you?,"bookmarks, notebook",sameCategory,postit-reading,NA,main,Graduated College,241669,1674417716090,1674417474421,female,English,56369,postit,2,main
4952,33,"No sorry i haven't got an umbrella, just wait for the rain to ease.",other,other,umbrella-rain,NA,main,Graduated College,241669,1674417716090,1674417474421,female,English,36231,umbrella,3,main
4952,33,Teacher,,,jobCenter-engineer,NA,teacher,Graduated College,241669,1674417716090,1674417474421,female,English,21118,jobCenter,4,filler
4952,33,I have a stool that i might be able to carry down but might need a hand if its quite heavy.,stool,competitor,chair-party,NA,main,Graduated College,241669,1674417716090,1674417474421,female,English,47214,chair,5,main
4956,53,No candy but we have something else for trick & treaters,other,other,candy-halloween,NA,main,Higher degree,210339,1674417790891,1674417580552,female,English,66745,candy,1,main
4956,53,No sorry I don’t but I have sweetener,sweetener,competitor,sugar-coffee,NA,main,Higher degree,210339,1674417790891,1674417580552,female,English,24145,sugar,2,main
4956,53,I don’t have a towel but I have a hair dryer you can use,hairdryer,competitor,towel-hair,NA,main,Higher degree,210339,1674417790891,1674417580552,female,English,32716,towel,3,main
4956,53,I don’t have post it’s but I have a whiteboard and sticky bookmarks,"marker, bookmarks",sameCategory,postit-board,NA,main,Higher degree,210339,1674417790891,1674417580552,female,English,42047,postit,4,main
