Unnamed: 0,itemName,settingName,context,context_qa,question,taciturn,competitor,sameCategory,otherCategory,fullList,model_name,predictions
7,bookingAgency-highClassAccommodation,bookingAgency,"You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a suite in a four-star hotel, an expensive apartment close to the city, and a room in a cheap bed-and-breakfast. An older man walks in and asks:  Is a single room in a five-star hotel available for tomorrow night? You reply:","You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a suite in a four-star hotel, an expensive apartment close to the city, and a room in a cheap bed-and-breakfast. An older man walks in and asks:",Is a single room in a five-star hotel available for tomorrow night?,"I'm sorry, there is no free single room in a five-star hotel.","I'm sorry, there is no free single room in a five-star hotel. There is a suite in a four-star hotel.","I'm sorry, there is no free single room in a five-star hotel. There is a suite in a four-star hotel and an expensive apartment close to the city.","I'm sorry, there is no free single room in a five-star hotel. There is a room in a cheap bed-and-breakfast.","I'm sorry, there is no free single room in a five-star hotel. There is a room in a cheap bed-and-breakfast, a suite in a four-star hotel, an expensive apartment close to the city.",bigscience/T0_3B,single room in a five-star hotel available for tomorrow night
7,bookingAgency-highClassAccommodation,bookingAgency,"You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a suite in a four-star hotel, an expensive apartment close to the city, and a room in a cheap bed-and-breakfast. An older man walks in and asks:  Is a single room in a five-star hotel available for tomorrow night? You reply:","You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a suite in a four-star hotel, an expensive apartment close to the city, and a room in a cheap bed-and-breakfast. An older man walks in and asks:",Is a single room in a five-star hotel available for tomorrow night?,"I'm sorry, there is no free single room in a five-star hotel.","I'm sorry, there is no free single room in a five-star hotel. There is a suite in a four-star hotel.","I'm sorry, there is no free single room in a five-star hotel. There is a suite in a four-star hotel and an expensive apartment close to the city.","I'm sorry, there is no free single room in a five-star hotel. There is a room in a cheap bed-and-breakfast.","I'm sorry, there is no free single room in a five-star hotel. There is a room in a cheap bed-and-breakfast, a suite in a four-star hotel, an expensive apartment close to the city.",bigscience/T0_3B,a single room in a five-star hotel is available for tomorrow night?
7,bookingAgency-highClassAccommodation,bookingAgency,"You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a suite in a four-star hotel, an expensive apartment close to the city, and a room in a cheap bed-and-breakfast. An older man walks in and asks:  Is a single room in a five-star hotel available for tomorrow night? You reply:","You work in a travel booking agency in a medium-sized tourist town. The following types of accommodation are still available for tomorrow night: a suite in a four-star hotel, an expensive apartment close to the city, and a room in a cheap bed-and-breakfast. An older man walks in and asks:",Is a single room in a five-star hotel available for tomorrow night?,"I'm sorry, there is no free single room in a five-star hotel.","I'm sorry, there is no free single room in a five-star hotel. There is a suite in a four-star hotel.","I'm sorry, there is no free single room in a five-star hotel. There is a suite in a four-star hotel and an expensive apartment close to the city.","I'm sorry, there is no free single room in a five-star hotel. There is a room in a cheap bed-and-breakfast.","I'm sorry, there is no free single room in a five-star hotel. There is a room in a cheap bed-and-breakfast, a suite in a four-star hotel, an expensive apartment close to the city.",bigscience/T0_3B,a single room in a five-star hotel available for tomorrow night?
8,waterSport-motor,waterSport,"You work in a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers water ski equipment, rubber dinghies, and kayaks. A customer calls on the phone and asks: Do you rent jet skis? You reply:","You work in a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers water ski equipment, rubber dinghies, and kayaks. A customer calls on the phone and asks:",Do you rent jet skis?,"I'm sorry, we don't rent jet skis.","I'm sorry, we don't rent jet skis. We rent water ski equipment.","I'm sorry, we don't rent jet skis. We rent water ski equipment and rubber dinghies.","I'm sorry, we don't rent jet skis. We rent kayaks.","I'm sorry, we don't rent jet skis. We rent water ski equipment, rubber dinghies, kayaks.",bigscience/T0_3B,"No, we do not rent jet skis."
8,waterSport-motor,waterSport,"You work in a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers water ski equipment, rubber dinghies, and kayaks. A customer calls on the phone and asks: Do you rent jet skis? You reply:","You work in a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers water ski equipment, rubber dinghies, and kayaks. A customer calls on the phone and asks:",Do you rent jet skis?,"I'm sorry, we don't rent jet skis.","I'm sorry, we don't rent jet skis. We rent water ski equipment.","I'm sorry, we don't rent jet skis. We rent water ski equipment and rubber dinghies.","I'm sorry, we don't rent jet skis. We rent kayaks.","I'm sorry, we don't rent jet skis. We rent water ski equipment, rubber dinghies, kayaks.",bigscience/T0_3B,"Yes, we rent jet skis."
8,waterSport-motor,waterSport,"You work in a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers water ski equipment, rubber dinghies, and kayaks. A customer calls on the phone and asks: Do you rent jet skis? You reply:","You work in a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers water ski equipment, rubber dinghies, and kayaks. A customer calls on the phone and asks:",Do you rent jet skis?,"I'm sorry, we don't rent jet skis.","I'm sorry, we don't rent jet skis. We rent water ski equipment.","I'm sorry, we don't rent jet skis. We rent water ski equipment and rubber dinghies.","I'm sorry, we don't rent jet skis. We rent kayaks.","I'm sorry, we don't rent jet skis. We rent water ski equipment, rubber dinghies, kayaks.",bigscience/T0_3B,no
8,waterSport-motor,waterSport,"You work in a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers water ski equipment, rubber dinghies, and kayaks. A customer calls on the phone and asks: Do you rent jet skis? You reply:","You work in a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers water ski equipment, rubber dinghies, and kayaks. A customer calls on the phone and asks:",Do you rent jet skis?,"I'm sorry, we don't rent jet skis.","I'm sorry, we don't rent jet skis. We rent water ski equipment.","I'm sorry, we don't rent jet skis. We rent water ski equipment and rubber dinghies.","I'm sorry, we don't rent jet skis. We rent kayaks.","I'm sorry, we don't rent jet skis. We rent water ski equipment, rubber dinghies, kayaks.",bigscience/T0_3B,yes
8,waterSport-motor,waterSport,"You work in a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers water ski equipment, rubber dinghies, and kayaks. A customer calls on the phone and asks: Do you rent jet skis? You reply:","You work in a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers water ski equipment, rubber dinghies, and kayaks. A customer calls on the phone and asks:",Do you rent jet skis?,"I'm sorry, we don't rent jet skis.","I'm sorry, we don't rent jet skis. We rent water ski equipment.","I'm sorry, we don't rent jet skis. We rent water ski equipment and rubber dinghies.","I'm sorry, we don't rent jet skis. We rent kayaks.","I'm sorry, we don't rent jet skis. We rent water ski equipment, rubber dinghies, kayaks.",bigscience/T0_3B,"No, we do not rent jet skis"
9,waterSport-muscle,waterSport,"You work in a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers kayaks, pedal boats, and water ski equipment. A customer calls on the phone and asks: Do you rent canoes? You reply:","You work in a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers kayaks, pedal boats, and water ski equipment. A customer calls on the phone and asks:",Do you rent canoes?,"I'm sorry, we don't rent canoes.","I'm sorry, we don't rent canoes. We rent kayaks.","I'm sorry, we don't rent canoes. We rent kayaks and pedal boats.","I'm sorry, we don't rent canoes. We rent water ski equipment.","I'm sorry, we don't rent canoes. We rent kayaks, water ski equipment, pedal boats.",bigscience/T0_3B,yes
9,waterSport-muscle,waterSport,"You work in a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers kayaks, pedal boats, and water ski equipment. A customer calls on the phone and asks: Do you rent canoes? You reply:","You work in a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers kayaks, pedal boats, and water ski equipment. A customer calls on the phone and asks:",Do you rent canoes?,"I'm sorry, we don't rent canoes.","I'm sorry, we don't rent canoes. We rent kayaks.","I'm sorry, we don't rent canoes. We rent kayaks and pedal boats.","I'm sorry, we don't rent canoes. We rent water ski equipment.","I'm sorry, we don't rent canoes. We rent kayaks, water ski equipment, pedal boats.",bigscience/T0_3B,no
9,waterSport-muscle,waterSport,"You work in a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers kayaks, pedal boats, and water ski equipment. A customer calls on the phone and asks: Do you rent canoes? You reply:","You work in a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers kayaks, pedal boats, and water ski equipment. A customer calls on the phone and asks:",Do you rent canoes?,"I'm sorry, we don't rent canoes.","I'm sorry, we don't rent canoes. We rent kayaks.","I'm sorry, we don't rent canoes. We rent kayaks and pedal boats.","I'm sorry, we don't rent canoes. We rent water ski equipment.","I'm sorry, we don't rent canoes. We rent kayaks, water ski equipment, pedal boats.",bigscience/T0_3B,"No, we only rent kayaks, pedal boats, and water ski equipment."
9,waterSport-muscle,waterSport,"You work in a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers kayaks, pedal boats, and water ski equipment. A customer calls on the phone and asks: Do you rent canoes? You reply:","You work in a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers kayaks, pedal boats, and water ski equipment. A customer calls on the phone and asks:",Do you rent canoes?,"I'm sorry, we don't rent canoes.","I'm sorry, we don't rent canoes. We rent kayaks.","I'm sorry, we don't rent canoes. We rent kayaks and pedal boats.","I'm sorry, we don't rent canoes. We rent water ski equipment.","I'm sorry, we don't rent canoes. We rent kayaks, water ski equipment, pedal boats.",bigscience/T0_3B,"Yes, we rent canoes."
9,waterSport-muscle,waterSport,"You work in a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers kayaks, pedal boats, and water ski equipment. A customer calls on the phone and asks: Do you rent canoes? You reply:","You work in a water sports rental agency in a popular tourist region with a large lake for different types of water sports. The agency offers kayaks, pedal boats, and water ski equipment. A customer calls on the phone and asks:",Do you rent canoes?,"I'm sorry, we don't rent canoes.","I'm sorry, we don't rent canoes. We rent kayaks.","I'm sorry, we don't rent canoes. We rent kayaks and pedal boats.","I'm sorry, we don't rent canoes. We rent water ski equipment.","I'm sorry, we don't rent canoes. We rent kayaks, water ski equipment, pedal boats.",bigscience/T0_3B,"No, we do not rent canoes."
10,dutyFree-smokes,dutyFree,"You are a flight attendant on an old-fashioned international flight. You are selling duty-free items to passengers. You currently have the following items on offer:cigarettes, gin, and gingerbread. As you walk by, a passenger asks: Do you sell cigars? You reply:","You are a flight attendant on an old-fashioned international flight. You are selling duty-free items to passengers. You currently have the following items on offer: cigarettes, gin, and gingerbread. As you walk by, a passenger asks:",Do you sell cigars?,"I'm sorry, we don't sell cigars.","I'm sorry, we don't sell cigars. We sell cigarettes.","I'm sorry, we don't sell cigars. We sell cigarettes and gin.","I'm sorry, we don't sell cigars. We sell gingerbread.","I'm sorry, we don't sell cigars. We sell gingerbread, cigarettes, gin.",bigscience/T0_3B,no
10,dutyFree-smokes,dutyFree,"You are a flight attendant on an old-fashioned international flight. You are selling duty-free items to passengers. You currently have the following items on offer:cigarettes, gin, and gingerbread. As you walk by, a passenger asks: Do you sell cigars? You reply:","You are a flight attendant on an old-fashioned international flight. You are selling duty-free items to passengers. You currently have the following items on offer: cigarettes, gin, and gingerbread. As you walk by, a passenger asks:",Do you sell cigars?,"I'm sorry, we don't sell cigars.","I'm sorry, we don't sell cigars. We sell cigarettes.","I'm sorry, we don't sell cigars. We sell cigarettes and gin.","I'm sorry, we don't sell cigars. We sell gingerbread.","I'm sorry, we don't sell cigars. We sell gingerbread, cigarettes, gin.",bigscience/T0_3B,"No, we don't sell cigars."
10,dutyFree-smokes,dutyFree,"You are a flight attendant on an old-fashioned international flight. You are selling duty-free items to passengers. You currently have the following items on offer:cigarettes, gin, and gingerbread. As you walk by, a passenger asks: Do you sell cigars? You reply:","You are a flight attendant on an old-fashioned international flight. You are selling duty-free items to passengers. You currently have the following items on offer: cigarettes, gin, and gingerbread. As you walk by, a passenger asks:",Do you sell cigars?,"I'm sorry, we don't sell cigars.","I'm sorry, we don't sell cigars. We sell cigarettes.","I'm sorry, we don't sell cigars. We sell cigarettes and gin.","I'm sorry, we don't sell cigars. We sell gingerbread.","I'm sorry, we don't sell cigars. We sell gingerbread, cigarettes, gin.",bigscience/T0_3B,"No, we do not sell cigars."
10,dutyFree-smokes,dutyFree,"You are a flight attendant on an old-fashioned international flight. You are selling duty-free items to passengers. You currently have the following items on offer:cigarettes, gin, and gingerbread. As you walk by, a passenger asks: Do you sell cigars? You reply:","You are a flight attendant on an old-fashioned international flight. You are selling duty-free items to passengers. You currently have the following items on offer: cigarettes, gin, and gingerbread. As you walk by, a passenger asks:",Do you sell cigars?,"I'm sorry, we don't sell cigars.","I'm sorry, we don't sell cigars. We sell cigarettes.","I'm sorry, we don't sell cigars. We sell cigarettes and gin.","I'm sorry, we don't sell cigars. We sell gingerbread.","I'm sorry, we don't sell cigars. We sell gingerbread, cigarettes, gin.",bigscience/T0_3B,"no, we don't sell cigars"
10,dutyFree-smokes,dutyFree,"You are a flight attendant on an old-fashioned international flight. You are selling duty-free items to passengers. You currently have the following items on offer:cigarettes, gin, and gingerbread. As you walk by, a passenger asks: Do you sell cigars? You reply:","You are a flight attendant on an old-fashioned international flight. You are selling duty-free items to passengers. You currently have the following items on offer: cigarettes, gin, and gingerbread. As you walk by, a passenger asks:",Do you sell cigars?,"I'm sorry, we don't sell cigars.","I'm sorry, we don't sell cigars. We sell cigarettes.","I'm sorry, we don't sell cigars. We sell cigarettes and gin.","I'm sorry, we don't sell cigars. We sell gingerbread.","I'm sorry, we don't sell cigars. We sell gingerbread, cigarettes, gin.",bigscience/T0_3B,do you sell cigars?
11,dutyFree-sweets,dutyFree,"You are a flight attendant on an old-fashioned international flight. You are selling duty free items to passengers. You currently have the following items on offer: gingerbread, granola bars, and cigarettes. As you walk by, a passenger asks: Do you sell cookies? You reply:","You are a flight attendant on an old-fashioned international flight. You are selling duty free items to passengers. You currently have the following items on offer: gingerbread, granola bars, and cigarettes. As you walk by, a passenger asks:",Do you sell cookies?,"I'm sorry, we don't sell cookies.","I'm sorry, we don't sell cookies. We sell gingerbread.","I'm sorry, we don't sell cookies. We sell gingerbread and granola bars.","I'm sorry, we don't sell cookies. We sell cigarettes.","I'm sorry, we don't sell cookies. We sell gingerbread, cigarettes, granola bars.",bigscience/T0_3B,no
11,dutyFree-sweets,dutyFree,"You are a flight attendant on an old-fashioned international flight. You are selling duty free items to passengers. You currently have the following items on offer: gingerbread, granola bars, and cigarettes. As you walk by, a passenger asks: Do you sell cookies? You reply:","You are a flight attendant on an old-fashioned international flight. You are selling duty free items to passengers. You currently have the following items on offer: gingerbread, granola bars, and cigarettes. As you walk by, a passenger asks:",Do you sell cookies?,"I'm sorry, we don't sell cookies.","I'm sorry, we don't sell cookies. We sell gingerbread.","I'm sorry, we don't sell cookies. We sell gingerbread and granola bars.","I'm sorry, we don't sell cookies. We sell cigarettes.","I'm sorry, we don't sell cookies. We sell gingerbread, cigarettes, granola bars.",bigscience/T0_3B,"No, we don't sell cookies."
11,dutyFree-sweets,dutyFree,"You are a flight attendant on an old-fashioned international flight. You are selling duty free items to passengers. You currently have the following items on offer: gingerbread, granola bars, and cigarettes. As you walk by, a passenger asks: Do you sell cookies? You reply:","You are a flight attendant on an old-fashioned international flight. You are selling duty free items to passengers. You currently have the following items on offer: gingerbread, granola bars, and cigarettes. As you walk by, a passenger asks:",Do you sell cookies?,"I'm sorry, we don't sell cookies.","I'm sorry, we don't sell cookies. We sell gingerbread.","I'm sorry, we don't sell cookies. We sell gingerbread and granola bars.","I'm sorry, we don't sell cookies. We sell cigarettes.","I'm sorry, we don't sell cookies. We sell gingerbread, cigarettes, granola bars.",bigscience/T0_3B,"No, I don't sell cookies."
11,dutyFree-sweets,dutyFree,"You are a flight attendant on an old-fashioned international flight. You are selling duty free items to passengers. You currently have the following items on offer: gingerbread, granola bars, and cigarettes. As you walk by, a passenger asks: Do you sell cookies? You reply:","You are a flight attendant on an old-fashioned international flight. You are selling duty free items to passengers. You currently have the following items on offer: gingerbread, granola bars, and cigarettes. As you walk by, a passenger asks:",Do you sell cookies?,"I'm sorry, we don't sell cookies.","I'm sorry, we don't sell cookies. We sell gingerbread.","I'm sorry, we don't sell cookies. We sell gingerbread and granola bars.","I'm sorry, we don't sell cookies. We sell cigarettes.","I'm sorry, we don't sell cookies. We sell gingerbread, cigarettes, granola bars.",bigscience/T0_3B,"no, we don't sell cookies"
11,dutyFree-sweets,dutyFree,"You are a flight attendant on an old-fashioned international flight. You are selling duty free items to passengers. You currently have the following items on offer: gingerbread, granola bars, and cigarettes. As you walk by, a passenger asks: Do you sell cookies? You reply:","You are a flight attendant on an old-fashioned international flight. You are selling duty free items to passengers. You currently have the following items on offer: gingerbread, granola bars, and cigarettes. As you walk by, a passenger asks:",Do you sell cookies?,"I'm sorry, we don't sell cookies.","I'm sorry, we don't sell cookies. We sell gingerbread.","I'm sorry, we don't sell cookies. We sell gingerbread and granola bars.","I'm sorry, we don't sell cookies. We sell cigarettes.","I'm sorry, we don't sell cookies. We sell gingerbread, cigarettes, granola bars.",bigscience/T0_3B,do you sell cookies?
12,clothing-clothes,clothing,"You work at a small designer clothing store. You currently have the following items in stock: shorts, sweatshirts, and necklaces. A customer comes in and asks: Do you have any Hawaiian shirts? You reply:","You work at a small designer clothing store. You currently have the following items in stock: shorts, sweatshirts, and necklaces. A customer comes in and asks:",Do you have any Hawaiian shirts?,"I'm sorry, we don't have Hawaiian shirts.","I'm sorry, we don't have Hawaiian shirts. We have shorts.","I'm sorry, we don't have Hawaiian shirts. We have shorts and sweatshirts.","I'm sorry, we don't have Hawaiian shirts. We have necklaces.","I'm sorry, we don't have Hawaiian shirts. We have shorts, sweatshirts, necklaces.",bigscience/T0_3B,no
12,clothing-clothes,clothing,"You work at a small designer clothing store. You currently have the following items in stock: shorts, sweatshirts, and necklaces. A customer comes in and asks: Do you have any Hawaiian shirts? You reply:","You work at a small designer clothing store. You currently have the following items in stock: shorts, sweatshirts, and necklaces. A customer comes in and asks:",Do you have any Hawaiian shirts?,"I'm sorry, we don't have Hawaiian shirts.","I'm sorry, we don't have Hawaiian shirts. We have shorts.","I'm sorry, we don't have Hawaiian shirts. We have shorts and sweatshirts.","I'm sorry, we don't have Hawaiian shirts. We have necklaces.","I'm sorry, we don't have Hawaiian shirts. We have shorts, sweatshirts, necklaces.",bigscience/T0_3B,"shorts, sweatshirts, and necklaces"
12,clothing-clothes,clothing,"You work at a small designer clothing store. You currently have the following items in stock: shorts, sweatshirts, and necklaces. A customer comes in and asks: Do you have any Hawaiian shirts? You reply:","You work at a small designer clothing store. You currently have the following items in stock: shorts, sweatshirts, and necklaces. A customer comes in and asks:",Do you have any Hawaiian shirts?,"I'm sorry, we don't have Hawaiian shirts.","I'm sorry, we don't have Hawaiian shirts. We have shorts.","I'm sorry, we don't have Hawaiian shirts. We have shorts and sweatshirts.","I'm sorry, we don't have Hawaiian shirts. We have necklaces.","I'm sorry, we don't have Hawaiian shirts. We have shorts, sweatshirts, necklaces.",bigscience/T0_3B,"No, we don't have any Hawaiian shirts."
12,clothing-clothes,clothing,"You work at a small designer clothing store. You currently have the following items in stock: shorts, sweatshirts, and necklaces. A customer comes in and asks: Do you have any Hawaiian shirts? You reply:","You work at a small designer clothing store. You currently have the following items in stock: shorts, sweatshirts, and necklaces. A customer comes in and asks:",Do you have any Hawaiian shirts?,"I'm sorry, we don't have Hawaiian shirts.","I'm sorry, we don't have Hawaiian shirts. We have shorts.","I'm sorry, we don't have Hawaiian shirts. We have shorts and sweatshirts.","I'm sorry, we don't have Hawaiian shirts. We have necklaces.","I'm sorry, we don't have Hawaiian shirts. We have shorts, sweatshirts, necklaces.",bigscience/T0_3B,"No, we only have shorts, sweatshirts, and necklaces."
12,clothing-clothes,clothing,"You work at a small designer clothing store. You currently have the following items in stock: shorts, sweatshirts, and necklaces. A customer comes in and asks: Do you have any Hawaiian shirts? You reply:","You work at a small designer clothing store. You currently have the following items in stock: shorts, sweatshirts, and necklaces. A customer comes in and asks:",Do you have any Hawaiian shirts?,"I'm sorry, we don't have Hawaiian shirts.","I'm sorry, we don't have Hawaiian shirts. We have shorts.","I'm sorry, we don't have Hawaiian shirts. We have shorts and sweatshirts.","I'm sorry, we don't have Hawaiian shirts. We have necklaces.","I'm sorry, we don't have Hawaiian shirts. We have shorts, sweatshirts, necklaces.",bigscience/T0_3B,"No, we don't have any Hawaiian shirts in stock."
13,clothing-acc,clothing,"You work at a small designer clothing store. You currently have the following items in stock: necklaces, sunglasses, and shorts. A customer comes in and asks: Do you have any earrings? You reply:","You work at a small designer clothing store. You currently have the following items in stock: necklaces, sunglasses, and shorts. A customer comes in and asks:",Do you have any earrings?,"I'm sorry, we don't have earrings.","I'm sorry, we don't have earrings. We have necklaces.","I'm sorry, we don't have earrings. We have necklaces and sunglasses.","I'm sorry, we don't have earrings. We have shorts.","I'm sorry, we don't have earrings. We have necklaces, shorts, sunglasses.",bigscience/T0_3B,no
13,clothing-acc,clothing,"You work at a small designer clothing store. You currently have the following items in stock: necklaces, sunglasses, and shorts. A customer comes in and asks: Do you have any earrings? You reply:","You work at a small designer clothing store. You currently have the following items in stock: necklaces, sunglasses, and shorts. A customer comes in and asks:",Do you have any earrings?,"I'm sorry, we don't have earrings.","I'm sorry, we don't have earrings. We have necklaces.","I'm sorry, we don't have earrings. We have necklaces and sunglasses.","I'm sorry, we don't have earrings. We have shorts.","I'm sorry, we don't have earrings. We have necklaces, shorts, sunglasses.",bigscience/T0_3B,"No, I don't have any earrings."
13,clothing-acc,clothing,"You work at a small designer clothing store. You currently have the following items in stock: necklaces, sunglasses, and shorts. A customer comes in and asks: Do you have any earrings? You reply:","You work at a small designer clothing store. You currently have the following items in stock: necklaces, sunglasses, and shorts. A customer comes in and asks:",Do you have any earrings?,"I'm sorry, we don't have earrings.","I'm sorry, we don't have earrings. We have necklaces.","I'm sorry, we don't have earrings. We have necklaces and sunglasses.","I'm sorry, we don't have earrings. We have shorts.","I'm sorry, we don't have earrings. We have necklaces, shorts, sunglasses.",bigscience/T0_3B,"No, we don't have any earrings in stock."
13,clothing-acc,clothing,"You work at a small designer clothing store. You currently have the following items in stock: necklaces, sunglasses, and shorts. A customer comes in and asks: Do you have any earrings? You reply:","You work at a small designer clothing store. You currently have the following items in stock: necklaces, sunglasses, and shorts. A customer comes in and asks:",Do you have any earrings?,"I'm sorry, we don't have earrings.","I'm sorry, we don't have earrings. We have necklaces.","I'm sorry, we don't have earrings. We have necklaces and sunglasses.","I'm sorry, we don't have earrings. We have shorts.","I'm sorry, we don't have earrings. We have necklaces, shorts, sunglasses.",bigscience/T0_3B,"No, we don't have any earrings."
13,clothing-acc,clothing,"You work at a small designer clothing store. You currently have the following items in stock: necklaces, sunglasses, and shorts. A customer comes in and asks: Do you have any earrings? You reply:","You work at a small designer clothing store. You currently have the following items in stock: necklaces, sunglasses, and shorts. A customer comes in and asks:",Do you have any earrings?,"I'm sorry, we don't have earrings.","I'm sorry, we don't have earrings. We have necklaces.","I'm sorry, we don't have earrings. We have necklaces and sunglasses.","I'm sorry, we don't have earrings. We have shorts.","I'm sorry, we don't have earrings. We have necklaces, shorts, sunglasses.",bigscience/T0_3B,"No, I don't have any earrings in stock."
14,petAdoption-dogs,petAdoption,"You work at an adoption center for rescued animals. You currently have the following animals at the center:golden retrievers, chihuahuas, and gerbils. A family comes in and asks: Do you have any Dalmatians? You reply:","You work at an adoption center for rescued animals. You currently have the following animals at the center: golden retrievers, chihuahuas, and gerbils. A family comes in and asks:",Do you have any Dalmatians?,"I'm sorry, we don't have dalmatians.","I'm sorry, we don't have dalmatians. We have golden retrievers.","I'm sorry, we don't have dalmatians. We have golden retrievers and chihuahuas.","I'm sorry, we don't have dalmatians. We have gerbils.","I'm sorry, we don't have dalmatians. We have gerbils, golden retrievers, chihuahuas.",bigscience/T0_3B,no
14,petAdoption-dogs,petAdoption,"You work at an adoption center for rescued animals. You currently have the following animals at the center:golden retrievers, chihuahuas, and gerbils. A family comes in and asks: Do you have any Dalmatians? You reply:","You work at an adoption center for rescued animals. You currently have the following animals at the center: golden retrievers, chihuahuas, and gerbils. A family comes in and asks:",Do you have any Dalmatians?,"I'm sorry, we don't have dalmatians.","I'm sorry, we don't have dalmatians. We have golden retrievers.","I'm sorry, we don't have dalmatians. We have golden retrievers and chihuahuas.","I'm sorry, we don't have dalmatians. We have gerbils.","I'm sorry, we don't have dalmatians. We have gerbils, golden retrievers, chihuahuas.",bigscience/T0_3B,"No, we only have golden retrievers, chihuahuas,"
14,petAdoption-dogs,petAdoption,"You work at an adoption center for rescued animals. You currently have the following animals at the center:golden retrievers, chihuahuas, and gerbils. A family comes in and asks: Do you have any Dalmatians? You reply:","You work at an adoption center for rescued animals. You currently have the following animals at the center: golden retrievers, chihuahuas, and gerbils. A family comes in and asks:",Do you have any Dalmatians?,"I'm sorry, we don't have dalmatians.","I'm sorry, we don't have dalmatians. We have golden retrievers.","I'm sorry, we don't have dalmatians. We have golden retrievers and chihuahuas.","I'm sorry, we don't have dalmatians. We have gerbils.","I'm sorry, we don't have dalmatians. We have gerbils, golden retrievers, chihuahuas.",bigscience/T0_3B,"No, we only have golden retrievers, chihuahuas and"
14,petAdoption-dogs,petAdoption,"You work at an adoption center for rescued animals. You currently have the following animals at the center:golden retrievers, chihuahuas, and gerbils. A family comes in and asks: Do you have any Dalmatians? You reply:","You work at an adoption center for rescued animals. You currently have the following animals at the center: golden retrievers, chihuahuas, and gerbils. A family comes in and asks:",Do you have any Dalmatians?,"I'm sorry, we don't have dalmatians.","I'm sorry, we don't have dalmatians. We have golden retrievers.","I'm sorry, we don't have dalmatians. We have golden retrievers and chihuahuas.","I'm sorry, we don't have dalmatians. We have gerbils.","I'm sorry, we don't have dalmatians. We have gerbils, golden retrievers, chihuahuas.",bigscience/T0_3B,"No, we don't have any Dalmatians."
14,petAdoption-dogs,petAdoption,"You work at an adoption center for rescued animals. You currently have the following animals at the center:golden retrievers, chihuahuas, and gerbils. A family comes in and asks: Do you have any Dalmatians? You reply:","You work at an adoption center for rescued animals. You currently have the following animals at the center: golden retrievers, chihuahuas, and gerbils. A family comes in and asks:",Do you have any Dalmatians?,"I'm sorry, we don't have dalmatians.","I'm sorry, we don't have dalmatians. We have golden retrievers.","I'm sorry, we don't have dalmatians. We have golden retrievers and chihuahuas.","I'm sorry, we don't have dalmatians. We have gerbils.","I'm sorry, we don't have dalmatians. We have gerbils, golden retrievers, chihuahuas.",bigscience/T0_3B,"No, we do not have any Dalmatians."
15,petAdoption-hamster,petAdoption,"You work at an adoption center for rescued animals. You currently have the following animals at the center:gerbils, ferrets, and golden retrievers. A family comes in and asks: Do you have any hamsters? You reply:","You work at an adoption center for rescued animals. You currently have the following animals at the center: gerbils, ferrets, and golden retrievers. A family comes in and asks:",Do you have any hamsters?,"I'm sorry, we don't have hamsters.","I'm sorry, we don't have hamsters. We have gerbils.","I'm sorry, we don't have hamsters. We have gerbils and ferrets.","I'm sorry, we don't have hamsters. We have golden retrievers.","I'm sorry, we don't have hamsters. We have ferrets, gerbils, golden retrievers.",bigscience/T0_3B,no
15,petAdoption-hamster,petAdoption,"You work at an adoption center for rescued animals. You currently have the following animals at the center:gerbils, ferrets, and golden retrievers. A family comes in and asks: Do you have any hamsters? You reply:","You work at an adoption center for rescued animals. You currently have the following animals at the center: gerbils, ferrets, and golden retrievers. A family comes in and asks:",Do you have any hamsters?,"I'm sorry, we don't have hamsters.","I'm sorry, we don't have hamsters. We have gerbils.","I'm sorry, we don't have hamsters. We have gerbils and ferrets.","I'm sorry, we don't have hamsters. We have golden retrievers.","I'm sorry, we don't have hamsters. We have ferrets, gerbils, golden retrievers.",bigscience/T0_3B,"No, we don't have any hamsters."
